TLC2 Version 2.05 of 18 May 2012
Running in Model-Checking mode.
Parsing file l1_n32_k2.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l1_n32_k2
Starting... (2012-08-22 16:12:50)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(15) at 2012-08-22 18:27:35: 11819414434 states generated (103,027,578 s/min), 697462962 distinct states found (4,947,970 ds/min), 328106230 states left on queue.
Progress(15) at 2012-08-22 18:28:35: 11924226683 states generated (104,812,249 s/min), 702361781 distinct states found (4,898,819 ds/min), 329729663 states left on queue.
Progress(15) at 2012-08-22 18:29:35: 12021884899 states generated (97,658,115 s/min), 707589033 distinct states found (5,227,252 ds/min), 331905114 states left on queue.
Progress(15) at 2012-08-22 18:30:35: 12118247033 states generated (96,362,223 s/min), 711767733 distinct states found (4,178,700 ds/min), 333072504 states left on queue.
Progress(15) at 2012-08-22 18:31:35: 12216471213 states generated (98,224,115 s/min), 716834800 distinct states found (5,067,067 ds/min), 335070044 states left on queue.
Progress(15) at 2012-08-22 18:32:35: 12320127473 states generated (103,656,337 s/min), 721760434 distinct states found (4,925,634 ds/min), 336756419 states left on queue.
Progress(15) at 2012-08-22 18:33:35: 12425337564 states generated (105,209,994 s/min), 726620971 distinct states found (4,860,537 ds/min), 338329151 states left on queue.
Progress(15) at 2012-08-22 18:34:35: 12523564164 states generated (98,226,607 s/min), 731932506 distinct states found (5,311,535 ds/min), 340571098 states left on queue.
Progress(15) at 2012-08-22 18:35:35: 12611404033 states generated (87,839,959 s/min), 736694438 distinct states found (4,761,932 ds/min), 342588040 states left on queue.
Progress(15) at 2012-08-22 18:36:35: 12714659786 states generated (103,255,634 s/min), 741649151 distinct states found (4,954,713 ds/min), 344316007 states left on queue.
